":START_ID",":END_ID","is_corresponding:boolean",":TYPE"
"author_Manuel_Gnther","journals/corr/abs-1708-02337","True","WRITE"
"author_Peiyun_Hu","journals/corr/abs-1708-02337","False","WRITE"
"author_Christian_Herrmann_0001","journals/corr/abs-1708-02337","False","WRITE"
"author_Chi-Ho_Chan","journals/corr/abs-1708-02337","False","WRITE"
"author_Min_Jiang_0003","journals/corr/abs-1708-02337","False","WRITE"
"author_Shufan_Yang","journals/corr/abs-1708-02337","False","WRITE"
"author_Akshay_Raj_Dhamija","journals/corr/abs-1708-02337","False","WRITE"
"author_Deva_Ramanan","journals/corr/abs-1708-02337","False","WRITE"
"author_Jrgen_Beyerer","journals/corr/abs-1708-02337","False","WRITE"
"author_Josef_Kittler","journals/corr/abs-1708-02337","False","WRITE"
"author_Mohamad_Al_Jazaery","journals/corr/abs-1708-02337","False","WRITE"
"author_Mohammad_Iqbal_Nouyed","journals/corr/abs-1708-02337","False","WRITE"
"author_Cezary_Stankiewicz","journals/corr/abs-1708-02337","False","WRITE"
"author_Terrance_E._Boult","journals/corr/abs-1708-02337","False","WRITE"
"author_Johanna_Carvajal","journals/corr/CarvajalMS14","True","WRITE"
"author_Chris_McCool","journals/corr/CarvajalMS14","False","WRITE"
"author_Conrad_Sanderson","journals/corr/CarvajalMS14","False","WRITE"
"author_Meyer_Scetbon","journals/corr/abs-2006-07057","True","WRITE"
"author_Marco_Cuturi","journals/corr/abs-2006-07057","False","WRITE"
"author_Chaoyang_He_0001","journals/corr/abs-2004-08546","True","WRITE"
"author_Murali_Annavaram","journals/corr/abs-2004-08546","False","WRITE"
"author_Salman_Avestimehr","journals/corr/abs-2004-08546","False","WRITE"
"author_Ya-Liang_Chang","journals/corr/abs-1911-06476","True","WRITE"
"author_Kuan-Ying_Lee","journals/corr/abs-1911-06476","False","WRITE"
"author_Po-Yu_Wu","journals/corr/abs-1911-06476","False","WRITE"
"author_Hung-yi_Lee","journals/corr/abs-1911-06476","False","WRITE"
"author_Winston_H._Hsu","journals/corr/abs-1911-06476","False","WRITE"
"author_Xingtong_Yang","journals/corr/abs-2111-05294","True","WRITE"
"author_Xinzhuo_Hu","journals/corr/abs-2111-05294","False","WRITE"
"author_Liangchao_Zhu","journals/corr/abs-2111-05294","False","WRITE"
"author_Ming_Li","journals/corr/abs-2111-05294","False","WRITE"
"author_Gaurav_Sahu","journals/corr/abs-2311-09559","True","WRITE"
"author_Olga_Vechtomova","journals/corr/abs-2311-09559","False","WRITE"
"author_Issam_H._Laradji","journals/corr/abs-2311-09559","False","WRITE"
"author_Changyue_Wang","journals/corr/abs-2407-14192","True","WRITE"
"author_Weihang_Su","journals/corr/abs-2407-14192","False","WRITE"
"author_Yiran_Hu","journals/corr/abs-2407-14192","False","WRITE"
"author_Qingyao_Ai","journals/corr/abs-2407-14192","False","WRITE"
"author_Yueyue_Wu","journals/corr/abs-2407-14192","False","WRITE"
"author_Cheng_Luo_0001","journals/corr/abs-2407-14192","False","WRITE"
"author_Yiqun_Liu_0001","journals/corr/abs-2407-14192","False","WRITE"
"author_Min_Zhang_0006","journals/corr/abs-2407-14192","False","WRITE"
"author_Shaoping_Ma","journals/corr/abs-2407-14192","False","WRITE"
"author_Jason_Wei","journals/corr/abs-2109-01652","True","WRITE"
"author_Maarten_Bosma","journals/corr/abs-2109-01652","False","WRITE"
"author_Vincent_Y._Zhao","journals/corr/abs-2109-01652","False","WRITE"
"author_Kelvin_Guu","journals/corr/abs-2109-01652","False","WRITE"
"author_Adams_Wei_Yu","journals/corr/abs-2109-01652","False","WRITE"
"author_Brian_Lester","journals/corr/abs-2109-01652","False","WRITE"
"author_Nan_Du_0002","journals/corr/abs-2109-01652","False","WRITE"
"author_Andrew_M._Dai","journals/corr/abs-2109-01652","False","WRITE"
"author_Quoc_V._Le","journals/corr/abs-2109-01652","False","WRITE"
"author_Yunsong_Luo","journals/corr/abs-2308-09360","True","WRITE"
"author_Wenyu_Chen_0004","journals/corr/abs-2308-09360","False","WRITE"
"author_Ling_Zhan","journals/corr/abs-2308-09360","False","WRITE"
"author_Jiang_Qiu","journals/corr/abs-2308-09360","False","WRITE"
"author_Tao_Jia_0001","journals/corr/abs-2308-09360","False","WRITE"
"author_Cristian_Prisacariu","journals/corr/abs-1206-3136","True","WRITE"
"author_Asma_Rani","journals/ijdsa/RaniGG22","True","WRITE"
"author_Navneet_Goyal","journals/ijdsa/RaniGG22","False","WRITE"
"author_Shashi_K._Gadia","journals/ijdsa/RaniGG22","False","WRITE"
"author_Ross_D._King","journals/ngc/KingSS95","True","WRITE"
"author_Michael_J._E._Sternberg","journals/ngc/KingSS95","False","WRITE"
"author_Ashwin_Srinivasan_0001","journals/ngc/KingSS95","False","WRITE"
"author_Zoltn_Katona","paper_author_Zoltn_Katona_mobiquitous_2007","true","WRITE"
"author_Zoltn_Katona","paper_author_Zoltn_Katona_mobiquitous_2015","true","WRITE"
"author_Zoltn_Katona","paper_author_Zoltn_Katona_mobiquitous_2024","true","WRITE"
"author_Zoltn_Katona","paper_author_Zoltn_Katona_mobiquitous_2022","true","WRITE"
"author_Babak_Rahbarinia","paper_author_Babak_Rahbarinia_valuetools_2012","true","WRITE"
"author_Babak_Rahbarinia","paper_author_Babak_Rahbarinia_valuetools_2014","true","WRITE"
"author_Babak_Rahbarinia","paper_author_Babak_Rahbarinia_valuetools_2015","true","WRITE"
"author_Babak_Rahbarinia","paper_author_Babak_Rahbarinia_valuetools_2016","true","WRITE"
"author_Zheyu_Fu","paper_author_Zheyu_Fu_mobiquitous_2022","true","WRITE"
"author_Zheyu_Fu","paper_author_Zheyu_Fu_mobiquitous_2016","true","WRITE"
"author_Zheyu_Fu","paper_author_Zheyu_Fu_mobiquitous_2007","true","WRITE"
"author_Zheyu_Fu","paper_author_Zheyu_Fu_mobiquitous_2024","true","WRITE"
"author_Danilo_Vasconcellos_Vargas","paper_author_Danilo_Vasconcellos_Vargas_rlc_2021","true","WRITE"
"author_Danilo_Vasconcellos_Vargas","paper_author_Danilo_Vasconcellos_Vargas_rlc_2011","true","WRITE"
"author_Danilo_Vasconcellos_Vargas","paper_author_Danilo_Vasconcellos_Vargas_rlc_2024","true","WRITE"
"author_Danilo_Vasconcellos_Vargas","paper_author_Danilo_Vasconcellos_Vargas_rlc_2008","true","WRITE"
"author_Kezhen_Xie","paper_author_Kezhen_Xie_valuetools_2005","true","WRITE"
"author_Kezhen_Xie","paper_author_Kezhen_Xie_valuetools_2014","true","WRITE"
"author_Kezhen_Xie","paper_author_Kezhen_Xie_valuetools_2016","true","WRITE"
"author_Kezhen_Xie","paper_author_Kezhen_Xie_valuetools_2015","true","WRITE"
"author_C._C._Li","paper_author_C._C._Li_rlc_2024","true","WRITE"
"author_C._C._Li","paper_author_C._C._Li_rlc_2021","true","WRITE"
"author_C._C._Li","paper_author_C._C._Li_rlc_2008","true","WRITE"
"author_C._C._Li","paper_author_C._C._Li_rlc_2006","true","WRITE"
"author_Nan_Jiang_0008","paper_author_Nan_Jiang_0008_rlc_2024","true","WRITE"
"author_Nan_Jiang_0008","paper_author_Nan_Jiang_0008_rlc_2011","true","WRITE"
"author_Nan_Jiang_0008","paper_author_Nan_Jiang_0008_rlc_2006","true","WRITE"
"author_Nan_Jiang_0008","paper_author_Nan_Jiang_0008_rlc_2021","true","WRITE"
"author_Marco_Castellani_0003","paper_author_Marco_Castellani_0003_rlc_2008","true","WRITE"
"author_Marco_Castellani_0003","paper_author_Marco_Castellani_0003_rlc_2024","true","WRITE"
"author_Marco_Castellani_0003","paper_author_Marco_Castellani_0003_rlc_2011","true","WRITE"
"author_Marco_Castellani_0003","paper_author_Marco_Castellani_0003_rlc_2006","true","WRITE"
"author_Xiaodong_Zhang_0016","paper_author_Xiaodong_Zhang_0016_www_2009","true","WRITE"
"author_Xiaodong_Zhang_0016","paper_author_Xiaodong_Zhang_0016_www_2007","true","WRITE"
"author_Xiaodong_Zhang_0016","paper_author_Xiaodong_Zhang_0016_www_2013","true","WRITE"
"author_Xiaodong_Zhang_0016","paper_author_Xiaodong_Zhang_0016_www_2006","true","WRITE"
"author_Chris_McCool","paper_author_Chris_McCool_rlc_2008","true","WRITE"
"author_Chris_McCool","paper_author_Chris_McCool_rlc_2021","true","WRITE"
"author_Chris_McCool","paper_author_Chris_McCool_rlc_2011","true","WRITE"
"author_Chris_McCool","paper_author_Chris_McCool_rlc_2024","true","WRITE"
